year,indicator,channel_code,mapped_name,share
2022,multilateral_purpose_spending_shares,,,0.0005107169237364188
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,1.870462293970755e-05
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0017898732988981545
2022,multilateral_purpose_spending_shares,44002,international development association,7.309144228279913e-05
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.0
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0016876207781937175
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0042859306991726714
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.028545271775499523
2022,multilateral_purpose_spending_shares,44002,international development association,0.026866270968174264
2022,multilateral_purpose_spending_shares,44004,international finance corporation,0.0
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.0
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.010927184926340263
2022,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.0
2022,multilateral_purpose_spending_shares,46024,council of europe development bank,0.007183487340697
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0002230059273232983
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.003840300893931626
2022,multilateral_purpose_spending_shares,,,0.0008140308147597054
2022,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2022,multilateral_purpose_spending_shares,41114,united nations development programme,0.0017848394779169789
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0093279278324075
2022,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,0.15547568510200585
2022,multilateral_purpose_spending_shares,41143,world health organisation core voluntary contributions account,0.08778778470198546
2022,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,0.06995091762901773
2022,multilateral_purpose_spending_shares,41321,world health organisation strategic preparedness and response plan,0.0034189532474806087
2022,multilateral_purpose_spending_shares,41403,covid 19 response and recovery multi partner trust fund,0.03742985809999674
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.009757485442183153
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.00016891517188180773
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.013357242935861052
2022,multilateral_purpose_spending_shares,44002,international development association,0.013625289938860616
2022,multilateral_purpose_spending_shares,46000,regional development bank,0.05112241588068557
2022,multilateral_purpose_spending_shares,46003,african development fund,0.0
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.02542771343351512
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.0006684966996922925
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0011401708086603776
2022,multilateral_purpose_spending_shares,46024,council of europe development bank,0.0
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0008062385377941932
2022,multilateral_purpose_spending_shares,47122,global alliance for vaccines and immunization,0.32641758268871685
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.01720751098520367
2022,multilateral_purpose_spending_shares,,,0.0017174853450726067
2022,multilateral_purpose_spending_shares,41114,united nations development programme,0.00040987264930345755
2022,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.003400817398000232
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0009178018026246204
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.009455676829815131
2022,multilateral_purpose_spending_shares,44002,international development association,0.006476274324908029
2022,multilateral_purpose_spending_shares,44004,international finance corporation,0.0
2022,multilateral_purpose_spending_shares,46006,black sea trade and development bank,0.0360221449368281
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.021648665783716887
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.000876217317753039
2022,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,6.546211095383838e-06
2022,multilateral_purpose_spending_shares,46024,council of europe development bank,0.11362477376539498
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.009922068869715433
2022,multilateral_purpose_spending_shares,,,0.0013221817750655794
2022,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.025759709770736647
2022,multilateral_purpose_spending_shares,41140,world food programme,0.021898262093130245
2022,multilateral_purpose_spending_shares,41143,world health organisation core voluntary contributions account,0.008453640022800236
2022,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.03695701874733762
2022,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,0.012076454386452683
2022,multilateral_purpose_spending_shares,41317,green climate fund,0.00010865408271586236
2022,multilateral_purpose_spending_shares,41321,world health organisation strategic preparedness and response plan,0.0004470449139657755
2022,multilateral_purpose_spending_shares,41402,joint sustainable development goals fund,0.0021578235790889254
2022,multilateral_purpose_spending_shares,41403,covid 19 response and recovery multi partner trust fund,0.0
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00656059125202596
